review,rating,date,bank,source,sentiment_label,sentiment_score,theme
Best Mobile Banking App in Ethiopia .,5,2025-11-11,Dashen,Google Play,POSITIVE,0.9997279047966005,Feature Requests
very nice app I have ever seen,5,2025-11-10,Dashen,Google Play,POSITIVE,0.9998395442962646,Feature Requests
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,Dashen,Google Play,NEGATIVE,0.9997878670692444,Transaction Performance
it's good but is not fast,5,2025-11-09,Dashen,Google Play,POSITIVE,0.916059136390686,User Interface & Experience
your financial system must improved,4,2025-11-09,Dashen,Google Play,POSITIVE,0.7152234315872192,Feature Requests
your service is too good,5,2025-11-09,Dashen,Google Play,POSITIVE,0.999098539352417,Transaction Performance
good experience,5,2025-11-09,Dashen,Google Play,POSITIVE,0.9998599290847778,User Interface & Experience
ok,5,2025-11-08,Dashen,Google Play,POSITIVE,0.9997851252555848,Feature Requests
"Amazing app, 👏",5,2025-11-07,Dashen,Google Play,POSITIVE,0.9997995495796204,User Interface & Experience
wooow,5,2025-11-07,Dashen,Google Play,NEGATIVE,0.983917474746704,Account Access Issues
Nice app,5,2025-11-07,Dashen,Google Play,POSITIVE,0.9998061060905457,Account Access Issues
best,5,2025-11-07,Dashen,Google Play,POSITIVE,0.9997941851615906,Feature Requests
"easy to use, friendly",5,2025-11-06,Dashen,Google Play,POSITIVE,0.999752938747406,User Interface & Experience
"12yr more LC, UCP & ICC & loan",5,2025-11-06,Dashen,Google Play,NEGATIVE,0.930407702922821,Account Access Issues
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,Dashen,Google Play,NEGATIVE,0.9997969269752502,Customer Support
amzing,5,2025-11-06,Dashen,Google Play,NEGATIVE,0.9989879727363586,Account Access Issues
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998143315315248,User Interface & Experience
betam kerfafa naw,1,2025-11-05,Dashen,Google Play,NEGATIVE,0.9936383366584778,Account Access Issues
exceptional,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998514652252196,Feature Requests
worst app ever,1,2025-11-05,Dashen,Google Play,NEGATIVE,0.9997803568840028,Customer Support
"Dashen, always two step ahead.",5,2025-11-05,Dashen,Google Play,POSITIVE,0.9996127486228944,Feature Requests
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Dashen,Google Play,NEGATIVE,0.986888349056244,User Interface & Experience
👍,5,2025-11-05,Dashen,Google Play,NEGATIVE,0.6970565915107727,Account Access Issues
i am using,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9937612414360046,Customer Support
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998525381088256,Feature Requests
wonderful app,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998787641525269,Transaction Performance
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,Dashen,Google Play,POSITIVE,0.9031402468681335,Customer Support
go ahead,5,2025-11-05,Dashen,Google Play,POSITIVE,0.999769389629364,Feature Requests
its supper,5,2025-11-04,Dashen,Google Play,POSITIVE,0.9683655500411988,Transaction Performance
Good,5,2025-11-04,Dashen,Google Play,POSITIVE,0.999816119670868,User Interface & Experience
it's so boring,1,2025-11-04,Dashen,Google Play,NEGATIVE,0.9997939467430116,Account Access Issues
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,Dashen,Google Play,POSITIVE,0.9986799359321594,Transaction Performance
"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,Dashen,Google Play,POSITIVE,0.9997314810752868,Feature Requests
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,Dashen,Google Play,NEGATIVE,0.9994889497756958,Customer Support
Amazing,5,2025-11-03,Dashen,Google Play,POSITIVE,0.999875545501709,User Interface & Experience
wow dashen bank,5,2025-11-03,Dashen,Google Play,POSITIVE,0.9995077848434448,Transaction Performance
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,Dashen,Google Play,NEGATIVE,0.944585382938385,Account Access Issues
"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,Dashen,Google Play,NEGATIVE,0.9997263550758362,Customer Support
it's too slow,1,2025-11-01,Dashen,Google Play,NEGATIVE,0.999787986278534,Feature Requests
"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,Dashen,Google Play,NEGATIVE,0.99911230802536,Customer Support
"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,Dashen,Google Play,NEGATIVE,0.9994062185287476,Customer Support
The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,Dashen,Google Play,NEGATIVE,0.9998087286949158,User Interface & Experience
app is too slow not opening fast,1,2025-10-31,Dashen,Google Play,NEGATIVE,0.999428689479828,Account Access Issues
"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,Dashen,Google Play,NEGATIVE,0.9892113208770752,Transaction Performance
very nise good,5,2025-10-30,Dashen,Google Play,POSITIVE,0.999859094619751,Feature Requests
very interesting,5,2025-10-30,Dashen,Google Play,POSITIVE,0.999863862991333,Account Access Issues
what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,Dashen,Google Play,POSITIVE,0.9886024594306946,Customer Support
Excellent promotion,5,2025-10-30,Dashen,Google Play,POSITIVE,0.9998637437820436,Feature Requests
viry good,5,2025-10-29,Dashen,Google Play,POSITIVE,0.9997873902320862,User Interface & Experience
"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,Dashen,Google Play,POSITIVE,0.9995148181915284,Transaction Performance
it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,Dashen,Google Play,NEGATIVE,0.9997962117195128,Customer Support
"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998281002044678,Transaction Performance
"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9996851682662964,Transaction Performance
"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998050332069396,Transaction Performance
"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9994890689849854,Transaction Performance
"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997445940971376,Customer Support
It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998210072517396,Transaction Performance
This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,Dashen,Google Play,POSITIVE,0.805126965045929,Transaction Performance
"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997574687004088,Transaction Performance
"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997761845588684,Transaction Performance
I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9983078241348268,Customer Support
"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.998018741607666,Transaction Performance
"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9996919631958008,Customer Support
"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9954239726066588,Customer Support
I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9994518160820008,Transaction Performance
"This is amazing app, as it name ,truly supper.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998388290405272,Feature Requests
This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997900128364564,Customer Support
"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998499155044556,User Interface & Experience
The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998763799667358,User Interface & Experience
Astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997556805610656,User Interface & Experience
"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997450709342957,Feature Requests
stunning UI with reliable service!,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997430443763732,Feature Requests
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,Dashen,Google Play,POSITIVE,0.9995073080062866,Feature Requests
"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,Dashen,Google Play,POSITIVE,0.8331397175788879,Customer Support
convinent,5,2025-10-22,Dashen,Google Play,NEGATIVE,0.9798853993415833,Account Access Issues
it is Excellent April jest continue more abeaten.....,4,2025-10-19,Dashen,Google Play,POSITIVE,0.9983512163162231,Feature Requests
